0|1|0
1|1|0
2|1|0
3|1|0
4|1|0
5|1|0
6|1|0
7|1|0
8|1|0
9|1|0
10|1|0
11|1|0
12|1|0
13|1|0
14|1|0
15|1|0
16|1|0
17|1|0
18|1|0
19|1|0
20|1|0
21|1|0
22|1|0
23|1|0
24|1|0
25|1|0
26|1|0
27|1|0
28|1|0
29|1|0
30|1|0
31|1|0
32|1|0
33|1|0
34|1|0
35|1|0
36|1|0
37|1|0
38|1|0
39|1|0
40|1|0
41|1|0
42|1|0
43|1|0
44|1|0
45|1|0
46|1|0
47|1|0
48|1|0
49|1|0
50|1|0
51|1|0
52|1|0
53|1|0
54|1|0
55|1|0
56|1|0
57|1|0
58|1|0
59|1|0
60|1|0
61|1|0
62|1|0
63|1|0
64|0|-1
65|0|-1
66|0|-1
67|0|-1
68|0|-1
69|0|-1
70|0|-1
71|0|-1
72|0|-1
73|0|-1
74|0|-1
75|0|-1
76|0|-1
77|0|-1
78|0|-1
79|0|-1
80|0|-1
81|0|-1
82|0|-1
83|0|-1
84|0|-1
85|0|-1
86|0|-1
87|0|-1
88|0|-1
89|0|-1
90|0|-1
91|0|-1
92|0|-1
93|0|-1
94|0|-1
95|0|-1
96|0|-1
97|0|-1
98|0|-1
99|0|-1
100|0|-1
101|0|-1
102|0|-1
103|0|-1
104|0|-1
105|0|-1
106|0|-1
107|0|-1
108|0|-1
109|0|-1
110|0|-1
111|0|-1
112|0|-1
113|0|-1
114|0|-1
115|0|-1
116|0|-1
117|0|-1
118|0|-1
119|0|-1
120|0|-1
121|0|-1
122|0|-1
123|0|-1
124|0|-1
125|0|-1
126|0|-1
127|0|-1
128|0|-1
129|0|-1
130|0|-1
131|0|-1
132|0|-1
133|0|-1
134|0|-1
135|0|-1
136|0|-1
137|0|-1
138|0|-1
139|0|-1
140|0|-1
141|0|-1
142|0|-1
143|0|-1
144|0|-1
145|0|-1
146|0|-1
147|0|-1
148|0|-1
149|0|-1
150|0|-1
151|0|-1
152|0|-1
153|0|-1
154|0|-1
155|0|-1
156|0|-1
157|0|-1
158|0|-1
159|0|-1
160|0|-1
161|0|-1
162|0|-1
163|0|-1
164|0|-1
165|0|-1
166|0|-1
167|0|-1
168|0|-1
169|0|-1
170|0|-1
171|0|-1
172|0|-1
173|0|-1
174|0|-1
175|0|-1
176|0|-1
177|0|-1
178|0|-1
179|0|-1
180|0|-1
181|0|-1
182|0|-1
183|0|-1
184|0|-1
185|0|-1
186|0|-1
187|0|-1
188|0|-1
