0|1|2244603|255|7|8
1|1|2244603|255|7|8
2|1|2244603|255|7|8
3|1|2244603|255|7|8
4|1|2244603|255|7|8
5|1|2244603|255|7|8
6|1|2244603|255|7|8
7|1|2244603|255|7|8
8|1|2244603|255|7|8
9|1|2244603|255|7|8
10|1|2244603|255|7|8
11|1|2244603|255|7|8
12|1|2244603|255|7|8
13|1|2244603|255|7|8
14|1|2244603|255|7|8
15|1|2244603|255|7|8
16|1|2244603|255|7|8
17|1|2244603|255|7|8
18|1|2244603|255|7|8
19|1|2244603|255|7|8
20|1|2244603|255|7|8
21|1|2244603|255|7|8
22|1|2244603|255|7|8
23|1|2244603|255|7|8
24|1|2244603|255|7|8
25|1|2244603|255|7|8
26|1|2244603|255|7|8
27|1|2244603|255|7|8
28|1|2244603|255|7|8
29|1|2244603|255|7|8
30|1|2244603|255|7|8
31|1|2244603|255|7|8
32|1|2244603|255|7|8
33|1|2244603|255|7|8
34|1|2244603|255|7|8
35|1|2244603|255|7|8
36|1|2244603|255|7|8
37|1|2244603|255|7|8
38|1|2244603|255|7|8
39|1|2244603|255|7|8
40|1|2244603|255|7|8
41|1|2244603|255|7|8
42|1|2244603|255|7|8
43|1|2244603|255|7|8
44|1|2244603|255|7|8
45|1|2244603|255|7|8
46|1|2244603|255|7|8
47|1|2244603|255|7|8
48|1|2244603|255|7|8
49|1|2244603|255|7|8
50|1|2244603|255|7|8
51|1|2244603|255|7|8
52|1|2244603|255|7|8
53|1|2244603|255|7|8
54|1|2244603|255|7|8
55|1|2244603|255|7|8
56|1|2244603|255|7|8
57|1|2244603|255|7|8
58|1|2244603|255|7|8
59|1|2244603|255|7|8
60|1|2244603|255|7|8
61|1|2244603|255|7|8
62|1|2244603|255|7|8
63|1|2244603|255|7|8
64|0|0|0|0|0
65|0|0|0|0|0
66|0|0|0|0|0
67|0|0|0|0|0
68|0|0|0|0|0
69|0|0|0|0|0
70|0|0|0|0|0
71|0|0|0|0|0
72|0|0|0|0|0
73|0|0|0|0|0
74|0|0|0|0|0
75|0|0|0|0|0
76|0|0|0|0|0
77|0|0|0|0|0
78|0|0|0|0|0
79|0|0|0|0|0
80|0|0|0|0|0
81|0|0|0|0|0
82|0|0|0|0|0
83|0|0|0|0|0
84|0|0|0|0|0
85|0|0|0|0|0
86|0|0|0|0|0
87|0|0|0|0|0
88|0|0|0|0|0
89|0|0|0|0|0
90|0|0|0|0|0
91|0|0|0|0|0
