0|1048585|0|0|8
1|1050633|0|1|8
2|1050633|0|1|8
3|1048585|0|0|8
4|1056777|0|4|8
5|1058825|0|5|8
6|1058825|0|5|8
7|1056777|0|4|8
8|1056777|0|4|8
9|1058825|0|5|8
10|1058825|0|5|8
11|1056777|0|4|8
12|1048585|0|0|8
13|1050633|0|1|8
14|1050633|0|1|8
15|1048585|0|0|8
16|1081353|0|16|8
17|1083401|0|17|8
18|1083401|0|17|8
19|1081353|0|16|8
20|1089545|0|20|8
21|567305|0|21|4
22|569353|0|22|4
23|1089545|0|20|8
24|1089545|0|20|8
25|569353|0|22|4
26|567305|0|21|4
27|1089545|0|20|8
28|1081353|0|16|8
29|1083401|0|17|8
30|1083401|0|17|8
31|1081353|0|16|8
32|1081353|0|16|8
33|1083401|0|17|8
34|1083401|0|17|8
35|1081353|0|16|8
36|1089545|0|20|8
37|569353|0|22|4
38|567305|0|21|4
39|1089545|0|20|8
40|1089545|0|20|8
41|567305|0|21|4
42|569353|0|22|4
43|1089545|0|20|8
44|1081353|0|16|8
45|1083401|0|17|8
46|1083401|0|17|8
47|1081353|0|16|8
48|1048585|0|0|8
49|1050633|0|1|8
50|1050633|0|1|8
51|1048585|0|0|8
52|1056777|0|4|8
53|1058825|0|5|8
54|1058825|0|5|8
55|1056777|0|4|8
56|1056777|0|4|8
57|1058825|0|5|8
58|1058825|0|5|8
59|1056777|0|4|8
60|1048585|0|0|8
61|1050633|0|1|8
62|1050633|0|1|8
63|1048585|0|0|8
64|0|-1|0|8
65|0|-1|1|8
66|0|-1|1|8
67|0|-1|0|8
68|0|-1|4|8
69|0|-1|5|8
70|0|-1|5|8
71|0|-1|4|8
72|0|-1|4|8
73|0|-1|5|8
74|0|-1|5|8
75|0|-1|4|8
76|0|-1|0|8
77|0|-1|1|8
78|0|-1|1|8
79|0|-1|0|8
80|0|-1|16|8
81|0|-1|17|8
82|0|-1|17|8
83|0|-1|16|8
84|0|-1|20|8
85|0|-1|21|4
86|0|-1|22|4
87|0|-1|20|8
88|0|-1|20|8
89|0|-1|22|4
90|0|-1|21|4
91|0|-1|20|8
92|0|-1|16|8
93|0|-1|17|8
94|0|-1|17|8
95|0|-1|16|8
96|0|-1|16|8
97|0|-1|17|8
98|0|-1|17|8
99|0|-1|16|8
100|0|-1|20|8
101|0|-1|22|4
102|0|-1|21|4
103|0|-1|20|8
104|0|-1|20|8
105|0|-1|21|4
106|0|-1|22|4
107|0|-1|20|8
108|0|-1|16|8
109|0|-1|17|8
110|0|-1|17|8
111|0|-1|16|8
112|0|-1|0|8
113|0|-1|1|8
114|0|-1|1|8
115|0|-1|0|8
116|0|-1|4|8
117|0|-1|5|8
118|0|-1|5|8
119|0|-1|4|8
120|0|-1|4|8
121|0|-1|5|8
122|0|-1|5|8
123|0|-1|4|8
124|0|-1|0|8
125|0|-1|1|8
126|0|-1|1|8
127|0|-1|0|8
128|0|-1|0|8
129|0|-1|1|8
130|0|-1|1|8
131|0|-1|0|8
132|0|-1|4|8
133|0|-1|5|8
134|0|-1|5|8
135|0|-1|4|8
136|0|-1|4|8
137|0|-1|5|8
138|0|-1|5|8
139|0|-1|4|8
140|0|-1|0|8
141|0|-1|1|8
142|0|-1|1|8
143|0|-1|0|8
144|0|-1|16|8
145|0|-1|17|8
146|0|-1|17|8
147|0|-1|16|8
148|0|-1|20|8
149|0|-1|21|4
150|0|-1|22|4
151|0|-1|20|8
152|0|-1|20|8
153|0|-1|22|4
154|0|-1|21|4
155|0|-1|20|8
156|0|-1|16|8
157|0|-1|17|8
158|0|-1|17|8
159|0|-1|16|8
160|0|-1|16|8
161|0|-1|17|8
162|0|-1|17|8
163|0|-1|16|8
164|0|-1|20|8
165|0|-1|22|4
166|0|-1|21|4
167|0|-1|20|8
168|0|-1|20|8
169|0|-1|21|4
170|0|-1|22|4
171|0|-1|20|8
172|0|-1|16|8
173|0|-1|17|8
174|0|-1|17|8
175|0|-1|16|8
176|0|-1|0|8
177|0|-1|1|8
178|0|-1|1|8
179|0|-1|0|8
180|0|-1|4|8
181|0|-1|5|8
182|0|-1|5|8
183|0|-1|4|8
184|0|-1|4|8
185|0|-1|5|8
186|0|-1|5|8
187|0|-1|4|8
188|0|-1|0|8
189|0|-1|1|8
190|0|-1|1|8
191|0|-1|0|8
192|0|-1|0|8
193|0|-1|1|8
194|0|-1|1|8
195|0|-1|0|8
196|0|-1|4|8
197|0|-1|5|8
198|0|-1|5|8
199|0|-1|4|8
200|0|-1|4|8
201|0|-1|5|8
202|0|-1|5|8
203|0|-1|4|8
204|0|-1|0|8
205|0|-1|1|8
206|0|-1|1|8
207|0|-1|0|8
208|0|-1|16|8
209|0|-1|17|8
210|0|-1|17|8
211|0|-1|16|8
212|0|-1|20|8
213|0|-1|21|4
214|0|-1|22|4
215|0|-1|20|8
216|0|-1|20|8
217|0|-1|22|4
218|0|-1|21|4
219|0|-1|20|8
220|0|-1|16|8
221|0|-1|17|8
222|0|-1|17|8
223|0|-1|16|8
224|0|-1|16|8
225|0|-1|17|8
226|0|-1|17|8
227|0|-1|16|8
228|0|-1|20|8
229|0|-1|22|4
230|0|-1|21|4
231|0|-1|20|8
232|0|-1|20|8
233|0|-1|21|4
234|0|-1|22|4
235|0|-1|20|8
236|0|-1|16|8
237|0|-1|17|8
238|0|-1|17|8
239|0|-1|16|8
240|0|-1|0|8
241|0|-1|1|8
242|0|-1|1|8
243|0|-1|0|8
244|0|-1|4|8
245|0|-1|5|8
246|0|-1|5|8
247|0|-1|4|8
248|0|-1|4|8
249|0|-1|5|8
250|0|-1|5|8
251|0|-1|4|8
252|0|-1|0|8
253|0|-1|1|8
254|0|-1|1|8
255|0|-1|0|8
256|0|-1|0|8
257|0|-1|1|8
258|0|-1|1|8
259|0|-1|0|8
260|0|-1|4|8
261|0|-1|5|8
262|0|-1|5|8
263|0|-1|4|8
264|0|-1|4|8
265|0|-1|5|8
266|0|-1|5|8
267|0|-1|4|8
268|0|-1|0|8
269|0|-1|1|8
270|0|-1|1|8
271|0|-1|0|8
272|0|-1|16|8
273|0|-1|17|8
274|0|-1|17|8
275|0|-1|16|8
276|0|-1|20|8
277|0|-1|21|4
278|0|-1|22|4
279|0|-1|20|8
280|0|-1|20|8
281|0|-1|22|4
282|0|-1|21|4
283|0|-1|20|8
284|0|-1|16|8
285|0|-1|17|8
286|0|-1|17|8
287|0|-1|16|8
288|0|-1|16|8
289|0|-1|17|8
290|0|-1|17|8
291|0|-1|16|8
292|0|-1|20|8
293|0|-1|22|4
294|0|-1|21|4
295|0|-1|20|8
296|0|-1|20|8
297|0|-1|21|4
298|0|-1|22|4
299|0|-1|20|8
300|0|-1|16|8
301|0|-1|17|8
302|0|-1|17|8
303|0|-1|16|8
304|0|-1|0|8
305|0|-1|1|8
306|0|-1|1|8
307|0|-1|0|8
308|0|-1|4|8
309|0|-1|5|8
310|0|-1|5|8
311|0|-1|4|8
312|0|-1|4|8
313|0|-1|5|8
314|0|-1|5|8
315|0|-1|4|8
316|0|-1|0|8
317|0|-1|1|8
318|0|-1|1|8
319|0|-1|0|8
320|0|-1|0|8
321|0|-1|1|8
322|0|-1|1|8
323|0|-1|0|8
324|0|-1|4|8
325|0|-1|5|8
326|0|-1|5|8
327|0|-1|4|8
328|0|-1|4|8
329|0|-1|5|8
330|0|-1|5|8
331|0|-1|4|8
332|0|-1|0|8
333|0|-1|1|8
334|0|-1|1|8
335|0|-1|0|8
336|0|-1|16|8
337|0|-1|17|8
338|0|-1|17|8
339|0|-1|16|8
340|0|-1|20|8
341|0|-1|21|4
342|0|-1|22|4
343|0|-1|20|8
344|0|-1|20|8
345|0|-1|22|4
346|0|-1|21|4
347|0|-1|20|8
348|0|-1|16|8
349|0|-1|17|8
350|0|-1|17|8
351|0|-1|16|8
352|0|-1|16|8
353|0|-1|17|8
354|0|-1|17|8
355|0|-1|16|8
356|0|-1|20|8
357|0|-1|22|4
358|0|-1|21|4
359|0|-1|20|8
360|0|-1|20|8
361|0|-1|21|4
362|0|-1|22|4
363|0|-1|20|8
364|0|-1|16|8
365|0|-1|17|8
366|0|-1|17|8
367|0|-1|16|8
368|0|-1|0|8
369|0|-1|1|8
370|0|-1|1|8
371|0|-1|0|8
372|0|-1|4|8
373|0|-1|5|8
374|0|-1|5|8
375|0|-1|4|8
376|0|-1|4|8
377|0|-1|5|8
378|0|-1|5|8
379|0|-1|4|8
380|0|-1|0|8
381|0|-1|1|8
382|0|-1|1|8
383|0|-1|0|8
384|0|-1|0|8
385|0|-1|1|8
386|0|-1|1|8
387|0|-1|0|8
388|0|-1|4|8
389|0|-1|5|8
390|0|-1|5|8
391|0|-1|4|8
392|0|-1|4|8
393|0|-1|5|8
394|0|-1|5|8
395|0|-1|4|8
396|0|-1|0|8
397|0|-1|1|8
398|0|-1|1|8
399|0|-1|0|8
400|0|-1|16|8
401|0|-1|17|8
402|0|-1|17|8
403|0|-1|16|8
404|0|-1|20|8
405|0|-1|21|4
406|0|-1|22|4
407|0|-1|20|8
408|0|-1|20|8
409|0|-1|22|4
410|0|-1|21|4
411|0|-1|20|8
412|0|-1|16|8
413|0|-1|17|8
414|0|-1|17|8
415|0|-1|16|8
416|0|-1|16|8
417|0|-1|17|8
418|0|-1|17|8
419|0|-1|16|8
420|0|-1|20|8
421|0|-1|22|4
422|0|-1|21|4
